"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.357356278E2,-2.294062419E-1,-1.540758866E-1,-2.807797873E0
5.357456628E2,-3.757184149E-2,6.601871923E-2,-2.637134020E0
5.357556978E2,1.598726335E-1,3.352884087E-1,-2.521733957E0
5.357657328E2,2.226939673E-1,5.761435537E-1,-2.365445484E0
5.357757688E2,3.435509630E-1,7.670548524E-1,-2.107923582E0
5.357858038E2,4.673548640E-1,9.637584029E-1,-1.792010799E0
5.357958388E2,4.490027929E-1,1.149294941E0,-1.299386389E0
5.358058738E2,4.479277823E-1,1.203451268E0,-7.729200482E-1
5.358159088E2,2.921313342E-1,1.290386208E0,-1.147802585E-1
5.358259448E2,8.833808955E-2,1.258227692E0,4.904656184E-1
5.358359798E2,5.007076744E-2,1.139601427E0,1.014314745E0
5.358460148E2,1.462045111E-2,9.906738675E-1,1.716420334E0
5.358560498E2,4.283335799E-2,7.549126706E-1,2.551681057E0
5.358660848E2,1.958117405E-1,5.046785916E-1,3.307903211E0
5.358761208E2,3.812658694E-1,3.022377531E-1,3.936237988E0
5.358861558E2,4.713933165E-1,2.358652773E-1,4.349353130E0
5.358961908E2,5.480279481E-1,2.346361926E-1,4.449014243E0
5.359062258E2,4.994573570E-1,3.773044538E-1,4.157115390E0
5.359162608E2,3.184919163E-1,5.797569868E-1,3.903941478E0
5.359262968E2,2.087832037E-1,7.226452495E-1,3.767632356E0
5.359363318E2,5.482469995E-2,9.502193213E-1,3.596449270E0
5.359463672E2,-7.465412484E-2,1.143425360E0,3.686796353E0
5.359564022E2,-1.169462134E-1,1.110901538E0,3.845595036E0
5.359664372E2,2.202980341E-1,6.865620817E-1,3.941312202E0
5.359764732E2,5.704332725E-1,1.605527012E-1,3.975641790E0
5.359865082E2,8.313266429E-1,-2.240805797E-1,3.751926150E0
5.359965432E2,9.479117907E-1,-5.035014009E-1,3.325099872E0
5.360065782E2,7.994946201E-1,-5.906170204E-1,2.680846050E0
5.360166132E2,4.699869881E-1,-4.344789670E-1,1.907708486E0
5.360266492E2,2.470014823E-1,-3.200609435E-1,1.230743001E0
5.360366842E2,2.809226786E-1,-3.809348439E-1,7.500018865E-1
5.360467192E2,4.574769433E-1,-5.083405566E-1,5.706157422E-1
5.360567542E2,6.803652026E-1,-7.161063083E-1,5.813126385E-1
5.360667892E2,9.618986960E-1,-8.947795308E-1,5.418983120E-1
5.360768252E2,1.018959627E0,-1.006465297E0,4.161510158E-1
5.360868602E2,9.096101162E-1,-1.129456946E0,1.002271235E-1
5.360968952E2,7.279760098E-1,-1.201748997E0,-2.663740021E-1
5.361069302E2,5.215338851E-1,-1.143205797E0,-6.231699318E-1
5.361169652E2,2.631571930E-1,-1.185872345E0,-1.007719671E0
5.361270002E2,-6.317477971E-3,-1.141028001E0,-1.398865069E0
5.361370362E2,-2.683117328E-1,-1.097075285E0,-1.747985358E0
5.361470712E2,-4.885711205E-1,-9.786952615E-1,-2.060940619E0
5.361571062E2,-5.610506476E-1,-8.405221935E-1,-2.399816587E0
5.361671412E2,-5.179416482E-1,-6.571323144E-1,-2.743379098E0
5.361771772E2,-3.832804544E-1,-4.933832328E-1,-3.035161591E0
5.361872122E2,-3.506701673E-1,-3.495303257E-1,-3.251850048E0
5.361972472E2,-3.478783045E-1,-2.398188722E-1,-3.539636554E0
5.362072822E2,-3.360955803E-1,-7.863174811E-2,-3.791102495E0
5.362173172E2,-3.309723596E-1,3.477894634E-2,-3.991837993E0
5.362273522E2,-3.090267359E-1,1.041574757E-1,-4.138811266E0
5.362373882E2,-2.456941545E-1,2.309286194E-1,-4.260673088E0
5.362474232E2,-2.487869661E-1,3.896159126E-1,-4.253969840E0
5.362574582E2,-2.001028659E-1,5.585378797E-1,-4.223035730E0
5.362674932E2,-1.286959192E-1,6.330558193E-1,-4.137546514E0
5.362775282E2,-6.934357395E-2,7.045406619E-1,-3.932910923E0
5.362875642E2,-1.905658744E-2,7.523406266E-1,-3.650869306E0
5.362975992E2,-8.651302736E-3,7.806877819E-1,-3.422874674E0
5.363076342E2,-2.683321981E-2,8.048009683E-1,-3.126378155E0
5.363176692E2,2.260701679E-2,8.519685566E-1,-2.805824438E0
5.363277042E2,1.297029376E-2,9.238638738E-1,-2.309583524E0
5.363377402E2,2.498124216E-2,9.533921666E-1,-1.660396991E0
5.363477752E2,3.930012312E-2,8.974474691E-1,-9.627890807E-1
5.363578102E2,1.503172964E-1,8.080018803E-1,-2.127053332E-1
5.363678452E2,1.409239454E-1,7.624934395E-1,5.010812384E-1
5.363778802E2,8.012203893E-2,7.863379464E-1,1.253869323E0
5.363879162E2,3.071717799E-2,7.798197627E-1,1.901826771E0
5.363979512E2,-9.261991421E-2,7.514980428E-1,2.445583329E0
5.364079862E2,-1.753713729E-1,6.275380942E-1,3.021404262E0
5.364180212E2,-1.210601681E-1,3.798485774E-1,3.482350212E0
5.364280562E2,-4.613763783E-2,1.155275327E-1,3.803410299E0
5.364380922E2,7.009435644E-2,-3.133288980E-2,3.929183908E0
5.364481272E2,1.393020740E-1,-4.983143359E-2,3.890290568E0
5.364581622E2,2.028747385E-1,4.766036242E-2,3.667218121E0
5.364681972E2,6.121406212E-2,3.293365279E-1,3.500563120E0
5.364782322E2,-7.020264870E-2,7.825616683E-1,3.398440914E0
5.364882682E2,-1.007448214E-1,1.022509764E0,3.486264923E0
5.364983032E2,-1.430384539E-1,1.214728939E0,3.748328358E0
5.365083382E2,-3.042871839E-2,1.214467422E0,4.118322623E0
5.365183732E2,2.254995162E-1,8.430940913E-1,4.442157798E0
5.365284082E2,4.163769010E-1,3.942280501E-1,4.511544952E0
5.365384442E2,4.165132142E-1,-5.079622418E-2,4.301459756E0
5.365484792E2,2.539853967E-1,-4.148600967E-1,3.824117044E0
5.365585142E2,-4.993662866E-2,-5.203826049E-1,3.136922439E0
5.365685492E2,-4.393267474E-1,-5.836822227E-1,2.449620831E0
5.365785842E2,-8.052595362E-1,-3.987115489E-1,1.937279609E0
5.365886202E2,-9.404006036E-1,-3.707925560E-1,1.558266599E0
5.365986552E2,-9.674770859E-1,-4.069681098E-1,1.324527077E0
5.366086902E2,-8.794422841E-1,-5.458972228E-1,1.211301008E0
5.366187252E2,-8.171668793E-1,-7.369884695E-1,1.105910794E0
5.366287602E2,-8.928690261E-1,-9.393907164E-1,1.004815359E0
5.366387962E2,-9.360621889E-1,-1.154628186E0,7.569337606E-1
5.366488312E2,-9.561435740E-1,-1.308227671E0,4.419530243E-1
5.366588662E2,-9.642480341E-1,-1.346744450E0,7.314282060E-2
5.366689012E2,-9.103781480E-1,-1.303121444E0,-3.720308501E-1
5.366789362E2,-8.180155295E-1,-1.200880101E0,-8.734079576E-1
5.366889712E2,-7.082907736E-1,-1.030974924E0,-1.432697058E0
5.366990072E2,-5.848191772E-1,-8.247170234E-1,-2.003488802E0
5.367090422E2,-5.176325863E-1,-6.297612056E-1,-2.551429626E0
5.367190772E2,-4.547103697E-1,-4.047071376E-1,-2.997266956E0
5.367291122E2,-3.957831902E-1,-2.755985695E-1,-3.367758234E0
5.367391472E2,-3.385573677E-1,-2.042444122E-1,-3.639038635E0
5.367491832E2,-3.018170825E-1,-1.586523561E-1,-3.844427347E0
5.367592182E2,-3.256686791E-1,-1.239219417E-1,-3.972932775E0
5.367692532E2,-3.744895311E-1,-1.352957994E-1,-4.045356973E0
5.367792882E2,-3.974065235E-1,-1.928873652E-1,-4.072526060E0
5.367893232E2,-4.469174565E-1,-1.941236128E-1,-4.067914946E0
5.367993592E2,-5.458332688E-1,-2.074910787E-1,-4.045765693E0
5.368093942E2,-5.901795756E-1,-2.048050140E-1,-4.023011838E0
5.368194292E2,-6.577376474E-1,-2.431529546E-1,-3.900705628E0
5.368294642E2,-7.338991662E-1,-1.867833106E-1,-3.779941329E0
5.368394992E2,-7.897522087E-1,-1.293924505E-1,-3.565429206E0
5.368495352E2,-7.451527905E-1,-5.198759437E-3,-3.382835280E0
5.368595702E2,-6.622239967E-1,2.599596065E-1,-3.110619324E0
5.368696052E2,-5.674297406E-1,5.285637367E-1,-2.697945648E0
5.368796402E2,-5.554726231E-1,7.265707777E-1,-2.221346701E0
5.368896752E2,-5.163190093E-1,7.887272649E-1,-1.696405315E0
5.368997112E2,-5.256327467E-1,7.150219421E-1,-1.114399781E0
5.369097462E2,-4.582456329E-1,5.950816619E-1,-4.794301683E-1
5.369197812E2,-3.883581034E-1,6.022765146E-1,5.453464150E-2
5.369298162E2,-4.425403405E-1,6.934294903E-1,5.822025847E-1
5.369398512E2,-5.494962936E-1,8.156880453E-1,1.078688496E0
5.369498899E2,-5.024091776E-1,8.587852407E-1,1.535239679E0
5.369599249E2,-6.217983212E-1,9.473996477E-1,1.940093874E0
5.369699599E2,-5.008593366E-1,9.435371232E-1,2.287576359E0
5.369799949E2,-6.929984774E-1,9.269490109E-1,2.789321841E0
5.369900299E2,-5.360264649E-1,7.727371766E-1,3.102844282E0
5.370000649E2,-3.374264796E-1,5.698444945E-1,3.343470070E0
5.370101009E2,-2.218561344E-1,4.698378110E-1,3.499236971E0
5.370201359E2,-2.113414336E-1,6.041954246E-1,3.616197656E0
5.370301709E2,-2.248345781E-1,6.025535265E-1,3.667059662E0
5.370402059E2,-1.660341187E-1,6.990270299E-1,3.995037004E0
5.370502409E2,-2.120937693E-1,7.266697419E-1,4.435355147E0
5.370602769E2,-1.089160129E-1,6.074724966E-1,4.856793800E0
5.370703119E2,6.211723767E-2,3.073644456E-1,5.100570652E0
5.370803469E2,2.945551878E-1,-1.602531776E-1,5.156733159E0
5.370903819E2,5.713759533E-1,-6.225555356E-1,4.937053267E0
5.371004169E2,7.007945701E-1,-9.090185241E-1,4.434569281E0
5.371104529E2,5.804240445E-1,-1.000325282E0,3.760883499E0
5.371204879E2,3.824909341E-1,-8.982017599E-1,2.926855955E0
5.371305229E2,3.613012093E-1,-9.339555833E-1,2.130616626E0
5.371405579E2,5.342740909E-1,-1.072771699E0,1.618004678E0
5.371505929E2,7.391437532E-1,-1.174721558E0,1.200148614E0
5.371606289E2,9.386804259E-1,-1.257301346E0,8.110971040E-1
5.371706639E2,9.961437184E-1,-1.294284254E0,5.216815639E-1
5.371806989E2,9.673425999E-1,-1.297447890E0,1.977235973E-1
5.371907339E2,8.809770320E-1,-1.345692682E0,-2.536247331E-1
5.372007689E2,6.138800217E-1,-1.296445532E0,-7.156635278E-1
5.372108049E2,3.624908254E-1,-1.241827421E0,-1.216270557E0
5.372208399E2,1.263523369E-1,-1.232327157E0,-1.676561619E0
5.372308749E2,-1.286830370E-1,-1.141263059E0,-2.028228371E0
5.372409099E2,-2.509392166E-1,-1.029770398E0,-2.339542319E0
5.372509449E2,-2.857036545E-1,-9.288059404E-1,-2.632162133E0
5.372609799E2,-2.478184845E-1,-7.760268201E-1,-2.892957307E0
5.372710159E2,-1.921017370E-1,-6.283738075E-1,-2.992043054E0
5.372810509E2,-1.032847787E-1,-5.149835783E-1,-3.068439265E0
5.372910859E2,-2.620921226E-2,-4.249583843E-1,-3.229965089E0
5.373011209E2,-2.332929410E-3,-3.193871981E-1,-3.424893717E0
5.373111559E2,-5.899179127E-2,-1.551481198E-1,-3.595368705E0
5.373211919E2,-1.339896410E-1,-2.026981160E-2,-3.801133393E0
5.373312269E2,-2.804173696E-1,1.074287005E-1,-3.930707107E0
5.373412619E2,-3.669021841E-1,2.085992722E-1,-4.036069255E0
5.373512969E2,-4.329684851E-1,3.152492698E-1,-4.054976812E0
5.373613319E2,-5.168932790E-1,4.736385012E-1,-3.928755307E0
5.373713679E2,-4.802428582E-1,6.326026601E-1,-3.813111999E0
5.373814029E2,-3.928435025E-1,7.805399935E-1,-3.673905582E0
5.373914379E2,-2.306807888E-1,1.014058929E0,-3.364827025E0
5.374014729E2,-5.419908442E-2,1.234725247E0,-3.043517847E0
5.374115079E2,1.139107593E-1,1.357876233E0,-2.673810096E0
5.374215439E2,2.234412414E-1,1.416019630E0,-2.115157172E0
5.374315789E2,3.578146608E-1,1.343059973E0,-1.641723323E0
5.374416139E2,4.302474102E-1,1.338345948E0,-1.236602495E0
5.374516489E2,4.611037884E-1,1.314890866E0,-8.349595910E-1
5.374616839E2,5.332094957E-1,1.265007392E0,-4.537766790E-1
5.374717189E2,5.414982893E-1,1.192642543E0,-4.502414525E-2
5.374817549E2,5.123042379E-1,1.086538822E0,4.772649443E-1
5.374917899E2,4.062410450E-1,1.014073547E0,1.033597108E0
5.375018249E2,3.246939483E-1,9.033892635E-1,1.537479748E0
5.375118599E2,2.590752517E-1,7.746550633E-1,2.033883213E0
5.375218949E2,2.261295537E-1,5.905911465E-1,2.555163658E0
5.375319309E2,2.664012647E-1,3.738743310E-1,3.040032907E0
5.375419659E2,2.278841021E-1,2.625578168E-1,3.477829730E0
5.375520009E2,2.788455284E-1,8.323716134E-2,3.788060188E0
5.375620359E2,3.034043275E-1,-1.455064997E-2,3.804266916E0
5.375720709E2,1.178998486E-1,4.952416241E-2,3.912739198E0
5.375821069E2,-2.750608586E-2,2.368575498E-1,3.820977674E0
5.375921419E2,-2.705124786E-1,3.933587153E-1,3.731366170E0
5.376021769E2,-5.274491477E-1,6.641102354E-1,3.959103525E0
5.376122119E2,-4.088957906E-1,6.753155471E-1,4.352933965E0
5.376222469E2,6.753954347E-3,4.327239253E-1,4.740820709E0
5.376322829E2,5.261762820E-1,1.131187722E-2,4.876953245E0
5.376423179E2,7.564630598E-1,-3.093953298E-1,4.746327617E0
5.376523529E2,7.785289168E-1,-4.703288309E-1,4.075602865E0
5.376623879E2,7.243005232E-1,-5.458655016E-1,3.225962670E0
5.376724229E2,1.823126026E-1,-3.231487119E-1,2.340872560E0
5.376824579E2,-2.488302173E-1,-1.446402347E-1,1.481734148E0
5.376924939E2,-5.256128297E-1,-4.636885867E-2,9.202640355E-1
5.377025289E2,-6.354963740E-1,-3.716402560E-2,6.553454053E-1
5.377125639E2,-7.275879009E-1,-9.696598515E-2,5.738755649E-1
5.377225989E2,-7.075104627E-1,-2.665864022E-1,6.863637149E-1
5.377326339E2,-6.347439835E-1,-5.791446371E-1,7.590065986E-1
5.377426699E2,-6.783527371E-1,-8.821729338E-1,7.654315192E-1
5.377527049E2,-7.720397499E-1,-1.147704791E0,6.224355215E-1
5.377627399E2,-9.021586438E-1,-1.300614304E0,4.053991556E-1
5.377727749E2,-9.475369111E-1,-1.364826818E0,1.477462757E-1
5.377828099E2,-9.073955563E-1,-1.379228803E0,-1.553663671E-1
5.377928459E2,-8.442459927E-1,-1.377058170E0,-4.985628426E-1
5.378028809E2,-6.894017820E-1,-1.323039253E0,-8.939989275E-1
5.378129159E2,-5.145419308E-1,-1.180940949E0,-1.321492957E0
5.378229509E2,-3.776452734E-1,-1.077094545E0,-1.817073720E0
5.378329859E2,-2.731410944E-1,-9.723175572E-1,-2.335505401E0
5.378430209E2,-2.283420852E-1,-8.396763937E-1,-2.819330336E0
5.378530569E2,-2.053278830E-1,-6.969153079E-1,-3.199091206E0
5.378630919E2,-1.579526637E-1,-6.231642307E-1,-3.596857406E0
5.378731269E2,-1.752858574E-1,-5.642109945E-1,-3.952133644E0
5.378831619E2,-2.331490081E-1,-4.474470681E-1,-4.105006174E0
5.378931969E2,-2.769795357E-1,-3.542371881E-1,-4.103271890E0
5.379032329E2,-2.433154158E-1,-3.395136067E-1,-4.210717986E0
5.379132679E2,-3.581042807E-1,-2.421991275E-1,-4.317982818E0
5.379233029E2,-5.896481368E-1,-1.284665439E-1,-4.226852793E0
5.379333379E2,-7.267549650E-1,-1.222524154E-1,-3.945622185E0
5.379433729E2,-7.526497250E-1,-9.254373595E-2,-3.768124691E0
5.379534045E2,-7.593444215E-1,4.889938742E-2,-3.477264889E0
5.379634405E2,-6.323749110E-1,1.424769111E-1,-3.038799729E0
5.379734755E2,-3.344789348E-1,1.227576149E-1,-2.486807368E0
5.379835105E2,-5.698867223E-2,2.680600467E-1,-1.902996215E0
5.379935455E2,5.564758591E-2,5.165525325E-1,-1.446904038E0
5.380035805E2,5.752012018E-2,5.757146604E-1,-1.123160664E0
5.380136165E2,1.275671690E-1,6.920602186E-1,-7.470250690E-1
5.380236515E2,2.051531791E-1,6.416195051E-1,-4.701605773E-1
5.380336865E2,9.713380937E-2,7.731891663E-1,-1.641594100E-1
5.380437215E2,-9.980545702E-2,8.473109570E-1,1.532455820E-1
5.380537565E2,-2.340522202E-1,6.261286229E-1,4.537790179E-1
5.380637925E2,-3.028351558E-1,4.427293883E-1,7.595445424E-1
5.380738275E2,-2.394311835E-1,2.557892261E-1,1.187623878E0
5.380838625E2,-1.101113665E-1,1.620516349E-1,1.713561630E0
5.380938975E2,1.935632120E-2,4.783504799E-2,2.153809022E0
5.381039325E2,1.010282560E-1,3.066294506E-2,2.521835698E0
5.381139675E2,8.903523297E-2,4.891956031E-2,2.755291631E0
5.381240035E2,-1.506281673E-1,2.013343991E-1,2.760643587E0
5.381340385E2,-2.704500413E-1,4.305914457E-1,2.742371038E0
5.381440735E2,-1.521948739E-1,5.653083707E-1,2.863045875E0
5.381541085E2,-1.901492420E-1,8.381644499E-1,3.082210627E0
5.381641435E2,-4.383387506E-1,1.122501391E0,3.569232820E0
5.381741795E2,-2.185085120E-1,9.899071513E-1,4.015576519E0
5.381842145E2,1.033769820E-1,6.030635498E-1,4.496797104E0
5.381942495E2,3.595051640E-1,1.907493308E-2,4.826126323E0
5.382042845E2,4.849580529E-1,-5.265688129E-1,4.810078055E0
5.382143195E2,5.463600664E-1,-9.858417284E-1,4.427229856E0
5.382243555E2,5.508009902E-1,-1.191284381E0,3.688591449E0
5.382343905E2,3.417233792E-1,-1.067547504E0,2.826327115E0
5.382444255E2,6.428454470E-2,-7.164621113E-1,1.939335490E0
5.382544605E2,3.025232434E-2,-4.785336439E-1,1.208670346E0
5.382644955E2,1.867888655E-1,-4.506495881E-1,7.945769656E-1
5.382745305E2,3.962004621E-1,-4.469187722E-1,6.468084705E-1
5.382845665E2,6.825498685E-1,-5.840251619E-1,5.956406558E-1
5.382946015E2,9.090560925E-1,-7.731742559E-1,4.987967312E-1
5.383046365E2,8.660764262E-1,-8.730606329E-1,3.551493537E-1
5.383146715E2,7.302490418E-1,-9.729072489E-1,4.842254698E-2
5.383247065E2,5.204024123E-1,-1.052109978E0,-3.380766535E-1
5.383347425E2,2.949607105E-1,-1.076013249E0,-7.642416108E-1
5.383447775E2,9.180457480E-2,-1.118848489E0,-1.188088147E0
5.383548125E2,-7.708176088E-2,-1.077786271E0,-1.628725548E0
5.383648475E2,-2.267603586E-1,-9.825968161E-1,-2.005542344E0
5.383748825E2,-2.895634381E-1,-8.569250952E-1,-2.364336267E0
5.383849175E2,-3.136774651E-1,-7.395315698E-1,-2.703562483E0
5.383949535E2,-2.934238430E-1,-5.859404173E-1,-2.931346616E0
5.384049885E2,-1.482641014E-1,-4.968265119E-1,-3.164463410E0
5.384150235E2,-9.812669400E-2,-2.853597651E-1,-3.323554453E0
5.384250585E2,-5.359519495E-2,-9.992701516E-2,-3.440588229E0
5.384350935E2,1.406726796E-2,7.947593987E-2,-3.501775247E0
5.384451295E2,5.174771234E-2,2.564793438E-1,-3.590117905E0
5.384551645E2,4.636531379E-2,4.288668095E-1,-3.589709769E0
5.384651995E2,4.423489904E-2,5.296558504E-1,-3.559273258E0
5.384752345E2,1.276405881E-1,6.059526591E-1,-3.494045813E0
5.384852695E2,2.500682555E-1,6.613953732E-1,-3.392045229E0
5.384953045E2,3.209723417E-1,7.272079781E-1,-3.290212460E0
5.385053405E2,3.248903051E-1,7.878786877E-1,-3.173623073E0
5.385153755E2,2.959868238E-1,7.771763827E-1,-3.041579495E0
5.385254105E2,2.414064278E-1,7.528787166E-1,-2.885236643E0
5.385354455E2,2.357008061E-1,7.256961805E-1,-2.709472849E0
5.385454805E2,2.946367565E-1,6.703202708E-1,-2.406699929E0
5.385555165E2,2.957279748E-1,6.675815812E-1,-2.051691493E0
5.385655515E2,2.675939140E-1,7.103703359E-1,-1.591854175E0
5.385755865E2,2.014982125E-1,7.748703870E-1,-1.032397259E0
5.385856215E2,1.586963930E-1,8.221841557E-1,-3.883995456E-1
5.385956565E2,1.731320721E-1,7.548328561E-1,3.221628714E-1
5.386056925E2,1.904473404E-1,7.406809862E-1,9.864118320E-1
5.386157275E2,1.733039436E-1,8.031162393E-1,1.609564222E0
5.386257625E2,2.426401720E-1,8.282148278E-1,2.075483814E0
5.386357975E2,3.198975138E-1,8.382268690E-1,2.572724601E0
5.386458325E2,3.963646593E-1,8.152620757E-1,3.003657378E0
5.386558675E2,4.343256238E-1,7.680213971E-1,3.324004104E0
5.386659035E2,4.624285117E-1,7.183826293E-1,3.525609083E0
5.386759385E2,5.497480528E-1,6.877074051E-1,3.610353949E0
5.386859735E2,6.022995380E-1,7.001638748E-1,3.639727437E0
5.386960085E2,4.573331749E-1,7.540887979E-1,3.803524320E0
5.387060435E2,2.997760388E-1,7.153319907E-1,3.923731379E0
5.387160795E2,1.262955458E-1,6.997851214E-1,4.217048181E0
5.387261145E2,6.445237806E-2,5.290829694E-1,4.569425955E0
5.387361495E2,1.286933610E-1,1.993049768E-1,4.875922381E0
5.387461845E2,2.819196289E-1,-1.923320259E-1,5.059595119E0
5.387562195E2,3.711406115E-1,-6.108739682E-1,4.891175428E0
5.387662545E2,3.440116505E-1,-9.687873007E-1,4.587733587E0
5.387762905E2,2.879151811E-1,-1.278911194E0,3.942195717E0
5.387863255E2,3.231321204E-2,-1.298529333E0,3.206452265E0
5.387963605E2,-3.760575351E-1,-1.103958701E0,2.417916643E0
5.388063955E2,-5.877153397E-1,-9.160049236E-1,1.663293117E0
5.388164305E2,-7.238576697E-1,-7.750747472E-1,1.205098282E0
5.388264665E2,-7.849319834E-1,-7.262494732E-1,9.971882504E-1
5.388365015E2,-8.273712938E-1,-8.418259764E-1,8.984691238E-1
5.388465365E2,-8.243026020E-1,-1.094158475E0,8.206216335E-1
5.388565715E2,-9.136103426E-1,-1.318052601E0,6.437106156E-1
5.388666065E2,-1.057995054E0,-1.428251420E0,3.392689008E-1
5.388766415E2,-1.133674104E0,-1.441352253E0,-3.361915112E-2
5.388866775E2,-1.192895947E0,-1.356930007E0,-4.190202445E-1
5.388967125E2,-1.200734067E0,-1.179327995E0,-8.196363777E-1
5.389067475E2,-1.107257261E0,-9.716280243E-1,-1.262259493E0
5.389167825E2,-9.363639783E-1,-7.614093657E-1,-1.685581534E0
5.389268175E2,-7.408391534E-1,-5.381049308E-1,-2.068968261E0
5.389368535E2,-5.456952745E-1,-3.691718540E-1,-2.448960096E0
5.389468883E2,-3.932591299E-1,-2.578424759E-1,-2.778702128E0
5.389569233E2,-2.505487688E-1,-2.087885758E-1,-3.125795188E0
5.389669583E2,-1.869164810E-1,-1.953316475E-1,-3.399958266E0
5.389769933E2,-2.155474089E-1,-2.031961526E-1,-3.668822597E0
5.389870283E2,-1.611147283E-1,-2.557462491E-1,-3.892037131E0
5.389970643E2,-1.831131961E-1,-2.770982341E-1,-4.107612863E0
5.390070993E2,-2.398109237E-1,-2.820313838E-1,-4.275165997E0
5.390171343E2,-2.618704401E-1,-2.723084874E-1,-4.379644046E0
5.390271693E2,-3.774935382E-1,-1.939866418E-1,-4.360249416E0
5.390372043E2,-3.817683645E-1,-1.559101582E-1,-4.298726767E0
5.390472403E2,-4.270564019E-1,-6.584227949E-2,-4.155978107E0
5.390572753E2,-4.340065120E-1,1.831128672E-2,-3.983319184E0
5.390673103E2,-4.506685916E-1,8.319783881E-2,-3.706614906E0
5.390773453E2,-5.363799291E-1,1.876894829E-1,-3.431170703E0
5.390873803E2,-6.187125993E-1,2.505987990E-1,-3.181397531E0
5.390974153E2,-6.993530121E-1,2.905129163E-1,-2.829907950E0
5.391074513E2,-7.284892492E-1,2.990882966E-1,-2.395218921E0
5.391174863E2,-7.060298015E-1,3.444509956E-1,-1.904418257E0
5.391275213E2,-6.081174445E-1,3.667563692E-1,-1.294975834E0
5.391375563E2,-5.244862539E-1,3.730272156E-1,-7.215148365E-1
5.391475913E2,-5.385721599E-1,5.267532925E-1,-2.136467350E-1
5.391576263E2,-5.680678911E-1,8.029854079E-1,2.098746961E-1
5.391676623E2,-5.892580910E-1,1.081127809E0,6.505278844E-1
5.391776973E2,-5.074615374E-1,1.240027648E0,1.113616254E0
5.391877323E2,-5.489300273E-1,1.341104372E0,1.613789420E0
5.391977673E2,-4.312496229E-1,1.222307369E0,2.085173235E0
5.392078023E2,-3.512894605E-1,1.130193695E0,2.564748999E0
5.392178383E2,-2.406037147E-1,9.918466727E-1,2.995954841E0
5.392278733E2,-2.045407016E-1,9.345221785E-1,3.379039267E0
5.392379083E2,-1.757103287E-1,9.135708739E-1,3.609973880E0
5.392479433E2,-8.600322325E-2,9.649722849E-1,3.893834565E0
5.392579783E2,7.699206093E-2,9.123167923E-1,4.305135900E0
5.392680133E2,1.568268006E-1,9.432819653E-1,4.775760747E0
5.392780493E2,2.877638479E-1,8.612265994E-1,5.167095010E0
5.392880843E2,2.643851631E-1,7.526651470E-1,5.538541138E0
5.392981193E2,3.400180753E-1,5.800190882E-1,5.695388020E0
5.393081543E2,4.311231769E-1,1.411686697E-1,5.706545677E0
5.393181893E2,5.006388600E-1,-3.203388324E-1,5.486638913E0
5.393282253E2,5.511870526E-1,-8.133246008E-1,5.002885898E0
5.393382603E2,5.767364614E-1,-1.109289461E0,4.256080100E0
5.393482953E2,5.208133985E-1,-1.208898461E0,3.428141261E0
5.393583303E2,5.084474510E-1,-1.138666092E0,2.615048502E0
5.393683653E2,6.559076151E-1,-1.135814405E0,1.958933018E0
